Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,percentil,risco
ITAGUARU,2026-06-20,0.0,4,6,5,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.14248977328108015,0.14344262295081966,BAIXO
SANCLERLÂNDIA,2026-06-20,0.0,4,6,5,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.13851230949566154,0.13934426229508196,BAIXO
AVELINÓPOLIS,2026-06-20,0.3,0,6,5,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.13816929800214578,0.13524590163934427,BAIXO
SÃO PATRÍCIO,2026-06-20,0.0,3,6,5,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.13806566579758447,0.13114754098360656,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.13415430759755956,0.12704918032786885,BAIXO
BRAZABRANTES,2026-06-20,0.0,6,6,5,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.13385136017449487,0.12295081967213115,BAIXO
NOVA AMÉRICA,2026-06-20,0.0,3,6,5,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.13227787408128708,0.11885245901639344,BAIXO
CAMPESTRE DE GOIÁS,2026-06-20,0.0,6,6,5,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.12534140107847053,0.11475409836065574,BAIXO
OURO VERDE DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.12518298695279023,0.11065573770491803,BAIXO
ITAGUARI,2026-06-20,0.0,3,6,5,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.12183649355550413,0.10655737704918032,BAIXO
CALDAZINHA,2026-06-20,0.0,5,6,5,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.1217030081276452,0.10245901639344263,BAIXO
NAZÁRIO,2026-06-20,0.1,0,6,5,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.11820267799923848,0.09836065573770492,BAIXO
ISRAELÂNDIA,2026-06-20,0.4,0,6,5,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.11582045881152146,0.0942622950819672,BAIXO
LAGOA SANTA,2026-06-20,0.8,0,6,5,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.11410421313579316,0.09016393442622951,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-20,0.4,0,6,5,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.11357341261277958,0.0860655737704918,BAIXO
SANTA ROSA DE GOIÁS,2026-06-20,0.0,3,6,5,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.11286109021322585,0.08196721311475409,BAIXO
JOVIÂNIA,2026-06-20,0.8,0,6,5,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.1093749923493844,0.0778688524590164,BAIXO
DAMOLÂNDIA,2026-06-20,0.0,4,6,5,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.10676168217003008,0.07377049180327869,BAIXO
ANHANGUERA,2026-06-20,0.0,4,6,5,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.10564915468417094,0.06967213114754098,BAIXO
PARANAIGUARA,2026-06-20,0.6,0,6,5,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.0998702604068542,0.06557377049180328,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-20,0.3,0,6,5,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.09730946090964097,0.06147540983606557,BAIXO
RIANÁPOLIS,2026-06-20,0.0,3,6,5,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.08273544504959467,0.05737704918032787,BAIXO
NOVA AURORA,2026-06-20,0.1,0,6,5,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.07797555159731782,0.05327868852459016,BAIXO
NOVO BRASIL,2026-06-20,0.0,3,6,5,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.07472384457396279,0.04918032786885246,BAIXO
BURITI DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.07382732184475609,0.045081967213114756,BAIXO
TAQUARAL DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.06960742055939738,0.040983606557377046,BAIXO
AMERICANO DO BRASIL,2026-06-20,0.0,4,6,5,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.06894150750249602,0.036885245901639344,BAIXO
CÓRREGO DO OURO,2026-06-20,0.1,0,6,5,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.06324079849975402,0.03278688524590164,BAIXO
PALMELO,2026-06-20,0.0,5,6,5,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.06047266178498555,0.028688524590163935,BAIXO
ARAÇU,2026-06-20,0.0,5,6,5,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.06030173671520801,0.02459016393442623,BAIXO
ADELÂNDIA,2026-06-20,0.0,4,6,5,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.06021806732323934,0.020491803278688523,BAIXO
JESÚPOLIS,2026-06-20,0.0,3,6,5,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.05531167441200362,0.01639344262295082,BAIXO
GUARAÍTA,2026-06-20,0.0,3,6,5,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.055249169092084834,0.012295081967213115,BAIXO
ÁGUA LIMPA,2026-06-20,0.0,4,6,5,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.010598930685195459,0.00819672131147541,BAIXO
ALOÂNDIA,2026-06-20,0.2,0,6,5,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.009952503337656763,0.004098360655737705,BAIXO
NIQUELÂNDIA,2026-06-21,0.0,4,6,6,1,0.0702666861597576,-14.555710756178348,-48.323001755813664,16.54513888888889,0.9557286805809294,1.0,ALTO
CAVALCANTE,2026-06-21,0.0,4,6,6,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9273482865667629,0.9959016393442623,ALTO
FORMOSA,2026-06-21,0.0,4,6,6,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8533421116575571,0.9918032786885246,ALTO
CRISTALINA,2026-06-21,0.0,5,6,6,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.8521924288366982,0.9877049180327869,ALTO
BARRO ALTO,2026-06-21,0.0,4,6,6,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.8392630438234978,0.9836065573770492,ALTO
MINEIROS,2026-06-21,0.1,0,6,6,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.8285791450842782,0.9795081967213115,ALTO
PORANGATU,2026-06-21,0.0,3,6,6,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.813641231925526,0.9754098360655737,ALTO
IPAMERI,2026-06-21,0.0,6,6,6,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8130496472637972,0.9713114754098361,ALTO
LUZIÂNIA,2026-06-21,0.0,5,6,6,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8040217501518993,0.9672131147540983,ALTO
PLANALTINA,2026-06-21,0.0,4,6,6,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.800188771498377,0.9631147540983607,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-21,0.0,4,6,6,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.7773511675686599,0.9590163934426229,ALTO
CAIAPÔNIA,2026-06-21,0.7,0,6,6,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.7676091874862586,0.9549180327868853,ALTO
NOVA CRIXÁS,2026-06-21,0.1,0,6,6,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.7657448520047966,0.9508196721311475,ALTO
FLORES DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.7576170848191909,0.9467213114754098,ALTO
RIO VERDE,2026-06-21,0.1,0,6,6,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.7354284211584631,0.9426229508196722,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.7340979066585426,0.9385245901639344,ALTO
JATAÍ,2026-06-21,0.2,0,6,6,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.7296635311804798,0.9344262295081968,ALTO
PADRE BERNARDO,2026-06-21,0.0,4,6,6,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.7255740813310251,0.930327868852459,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-21,0.0,3,6,6,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.7076184950541183,0.9262295081967213,ALTO
ALTO PARAÍSO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.6990862018123499,0.9221311475409836,ALTO
SÃO DOMINGOS,2026-06-21,0.0,5,6,6,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.6896393679731909,0.9180327868852459,ALTO
MINAÇU,2026-06-21,0.0,4,6,6,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.6800041178388598,0.9139344262295082,ALTO
CRIXÁS,2026-06-21,0.0,4,6,6,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.6764399142172758,0.9098360655737705,ALTO
URUAÇU,2026-06-21,0.0,5,6,6,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.6712703027429111,0.9057377049180327,ALTO
NOVA ROMA,2026-06-21,0.0,4,6,6,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.6626155509995048,0.9016393442622951,ALTO
SERRANÓPOLIS,2026-06-21,0.0,1,6,6,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.6548702506688315,0.8975409836065574,MÉDIO
PARAÚNA,2026-06-21,0.2,0,6,6,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.6499670478999061,0.8934426229508197,MÉDIO
ITUMBIARA,2026-06-21,0.0,1,6,6,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.6498495147275604,0.889344262295082,MÉDIO
ÁGUA FRIA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.6423731248818662,0.8852459016393442,MÉDIO
JUSSARA,2026-06-21,0.2,0,6,6,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.6281110749925961,0.8811475409836066,MÉDIO
MIMOSO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.605994913614845,0.8770491803278688,MÉDIO
VILA BOA,2026-06-21,0.0,7,6,6,1,0.0051088142736682,-14.984552679127855,-47.06563145675107,4.597402597402597,0.6054902081810735,0.8729508196721312,MÉDIO
CALDAS NOVAS,2026-06-21,0.0,5,6,6,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.6014196450859179,0.8688524590163934,MÉDIO
VILA PROPÍCIO,2026-06-21,0.0,4,6,6,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.6014017870097571,0.8647540983606558,MÉDIO
CAMPINAÇU,2026-06-21,0.0,3,6,6,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.5902457855607935,0.860655737704918,MÉDIO
PIRENÓPOLIS,2026-06-21,0.0,4,6,6,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.5805151950197356,0.8565573770491803,MÉDIO
CATALÃO,2026-06-21,0.2,0,6,6,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.5803242691225221,0.8524590163934426,MÉDIO
COLINAS DO SUL,2026-06-21,0.0,4,6,6,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.5643327782831469,0.8483606557377049,MÉDIO
ANÁPOLIS,2026-06-21,0.0,5,6,6,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.5640669261101086,0.8442622950819673,MÉDIO
POSSE,2026-06-21,0.0,5,6,6,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.5617818358018923,0.8401639344262295,MÉDIO
ARAGUAPAZ,2026-06-21,0.0,4,6,6,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.5605296359024209,0.8360655737704918,MÉDIO
ALVORADA DO NORTE,2026-06-21,0.0,4,6,6,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.5538169720740262,0.8319672131147541,MÉDIO
MORRINHOS,2026-06-21,0.0,5,6,6,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.5525192764405428,0.8278688524590164,MÉDIO
PIRACANJUBA,2026-06-21,0.0,5,6,6,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.550074335192362,0.8237704918032787,MÉDIO
CEZARINA,2026-06-21,0.0,7,6,6,1,0.0010817188771388,-17.034689299189036,-49.7756844762151,1.1111111111111112,0.5474698327006581,0.819672131147541,MÉDIO
DOVERLÂNDIA,2026-06-21,0.3,0,6,6,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.5399917736123668,0.8155737704918032,MÉDIO
GOIÂNIA,2026-06-21,0.1,0,6,6,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.5381469814156472,0.8114754098360656,MÉDIO
MONTIVIDIU DO NORTE,2026-06-21,0.0,4,6,6,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.5350882655837678,0.8073770491803278,MÉDIO
SÍTIO D'ABADIA,2026-06-21,0.0,4,6,6,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.5335982171979989,0.8032786885245902,MÉDIO
SENADOR CANEDO,2026-06-21,0.0,7,6,6,1,0.0015070226813928,-16.72174558705297,-49.12425814633367,2.8767123287671232,0.5141074593391939,0.7991803278688525,MÉDIO
COCALZINHO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.5140572742235795,0.7950819672131147,MÉDIO
JARAGUÁ,2026-06-21,0.0,4,6,6,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.509535516259035,0.7909836065573771,MÉDIO
GOIANÉSIA,2026-06-21,0.0,4,6,6,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.5059712354995565,0.7868852459016393,MÉDIO
CABECEIRAS,2026-06-21,0.0,4,6,6,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.5047748886594021,0.7827868852459017,MÉDIO
IACIARA,2026-06-21,0.0,4,6,6,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.5014502953827094,0.7786885245901639,MÉDIO
MARA ROSA,2026-06-21,0.0,4,6,6,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.49746428377273194,0.7745901639344263,MÉDIO
SANTA HELENA DE GOIÁS,2026-06-21,0.0,1,6,6,1,0.0065552902329276,-17.809635495091406,-50.550434417318826,5.549295774647887,0.49204742381354605,0.7704918032786885,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-21,0.0,4,6,6,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.4917123793350167,0.7663934426229508,MÉDIO
ABADIÂNIA,2026-06-21,0.0,5,6,6,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.48725189713428885,0.7622950819672131,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.486812786357823,0.7581967213114754,MÉDIO
ARUANÃ,2026-06-21,0.2,0,6,6,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.4852468799982501,0.7540983606557377,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-21,0.0,4,6,6,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.47181848448434643,0.75,MÉDIO
SANTA ISABEL,2026-06-21,0.0,4,6,6,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.4714624017330531,0.7459016393442623,MÉDIO
BOM JARDIM DE GOIÁS,2026-06-21,0.2,0,6,6,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.46641278884081944,0.7418032786885246,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-21,0.2,0,6,6,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.4653075977818129,0.7377049180327869,MÉDIO
SÃO LUIZ DO NORTE,2026-06-21,0.0,5,6,6,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.46504319906655617,0.7336065573770492,MÉDIO
GOIÁS,2026-06-21,0.1,0,6,6,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.46316624313125637,0.7295081967213115,MÉDIO
PIRES DO RIO,2026-06-21,0.0,6,6,6,1,0.0018075411680791,-17.230327492515848,-48.40629032850881,3.636363636363636,0.46011804733470335,0.7254098360655737,MÉDIO
GOIATUBA,2026-06-21,0.0,1,6,6,1,0.0047403653182468,-17.991078799174332,-49.72506729400575,2.75,0.4563892643394697,0.7213114754098361,MÉDIO
ITARUMÃ,2026-06-21,0.0,1,6,6,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.4559470775508633,0.7172131147540983,MÉDIO
ITAPACI,2026-06-21,0.0,4,6,6,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.45485330437503757,0.7131147540983607,MÉDIO
CAMPINORTE,2026-06-21,0.0,5,6,6,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.450176773677716,0.7090163934426229,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-21,0.2,0,6,6,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.44947683881917594,0.7049180327868853,MÉDIO
BONÓPOLIS,2026-06-21,0.0,3,6,6,1,0.0027253408706618,-13.56457655433514,-49.78488929257367,3.725,0.44574245817239966,0.7008196721311475,MÉDIO
NOVA GLÓRIA,2026-06-21,0.0,5,6,6,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.4443776108438594,0.6967213114754098,BAIXO
MUTUNÓPOLIS,2026-06-21,0.0,3,6,6,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.43404275079405896,0.6926229508196722,BAIXO
MUNDO NOVO,2026-06-21,0.0,5,6,6,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.43087205922955996,0.6885245901639344,BAIXO
AMARALINA,2026-06-21,0.0,5,6,6,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.4303041851874925,0.6844262295081968,BAIXO
EDÉIA,2026-06-21,0.0,1,6,6,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.42964609849803886,0.680327868852459,BAIXO
PIRANHAS,2026-06-21,0.4,0,6,6,1,0.0030155221121059,-16.447787530113146,-51.854078169184085,3.371794871794872,0.42958466004078016,0.6762295081967213,BAIXO
BOM JESUS DE GOIÁS,2026-06-21,0.0,1,6,6,1,0.0043556721203019,-18.192311694542585,-49.92073113922121,2.872727272727273,0.42300285203075916,0.6721311475409836,BAIXO
CORUMBÁ DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.41614571531264416,0.6680327868852459,BAIXO
ACREÚNA,2026-06-21,0.0,1,6,6,1,0.0050453140528942,-17.48826970830257,-50.32369400069289,3.42,0.41554041649982465,0.6639344262295082,BAIXO
BELA VISTA DE GOIÁS,2026-06-21,0.0,7,6,6,1,0.002201094861946,-16.95106540676648,-48.933601465935,1.6,0.41453798891546667,0.6598360655737705,BAIXO
TERESINA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0045387890360223,-13.661127323864664,-47.23879651180497,3.9615384615384617,0.4109470698303988,0.6557377049180327,BAIXO
ANICUNS,2026-06-21,0.1,0,6,6,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.4062856806610911,0.6516393442622951,BAIXO
QUIRINÓPOLIS,2026-06-21,0.0,1,6,6,1,0.0039104322002235,-18.344498864270253,-50.57761418506451,3.3095238095238093,0.4059682479204886,0.6475409836065574,BAIXO
PORTEIRÃO,2026-06-21,0.0,1,6,6,1,0.002961620761914,-17.91222565304729,-50.164965023771295,3.433333333333333,0.40314797821175213,0.6434426229508197,BAIXO
SANTA TEREZINHA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.40198559455694033,0.639344262295082,BAIXO
CORUMBAÍBA,2026-06-21,0.0,5,6,6,1,0.0016332847482806,-18.048104715395148,-48.4749049622824,2.3191489361702127,0.4018800937079792,0.6352459016393442,BAIXO
NOVO GAMA,2026-06-21,0.0,5,6,6,1,0.0008040900049175,-16.10973108267564,-48.07263803458282,1.9787234042553192,0.4001865386580151,0.6311475409836066,BAIXO
GUARANI DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0039702405476967,-13.896234842419478,-46.35992556272503,3.25,0.4000859806596427,0.6270491803278688,BAIXO
BALIZA,2026-06-21,0.7,0,6,6,1,0.0094534107740676,-16.335498056525363,-52.47044379945877,2.369565217391304,0.39827256170120573,0.6229508196721312,BAIXO
ITABERAÍ,2026-06-21,0.2,0,6,6,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.39778260569556617,0.6188524590163934,BAIXO
CIDADE OCIDENTAL,2026-06-21,0.0,5,6,6,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.3943216932191226,0.6147540983606558,BAIXO
SANTA CRUZ DE GOIÁS,2026-06-21,0.0,6,6,6,1,0.0013851908624659,-17.372324572144244,-48.58985156059331,2.351351351351352,0.3901085925323887,0.610655737704918,BAIXO
APORÉ,2026-06-21,0.0,1,6,6,1,0.0023280953034941,-18.7073526543005,-52.08304620766298,4.466666666666667,0.3847455674464924,0.6065573770491803,BAIXO
MAMBAÍ,2026-06-21,0.0,4,6,6,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.38142569258601694,0.6024590163934426,BAIXO
VALPARAÍSO DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.3774449538032528,0.5983606557377049,BAIXO
NOVO PLANALTO,2026-06-21,0.0,3,6,6,1,0.0015786450234286,-13.224864863175409,-49.711211164352655,4.092307692307692,0.37735644179846306,0.5942622950819673,BAIXO
CAMPOS BELOS,2026-06-21,0.0,4,6,6,1,0.0053953036418114,-12.986995843211018,-46.42094914457776,2.765957446808511,0.3773079162074974,0.5901639344262295,BAIXO
SILVÂNIA,2026-06-21,0.4,0,6,6,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.3771773856541228,0.5860655737704918,BAIXO
